it, train, val, acc 
1054, 0.470565, 0.434859, 0.898438 
1085, 0.499286, 0.438715, 0.851562 
1116, 0.504539, 0.459545, 0.859375 
1147, 0.495752, 0.425933, 0.835938 
1178, 0.496101, 0.478603, 0.843750 
1209, 0.484945, 0.449702, 0.851562 
1240, 0.488486, 0.483075, 0.890625 
1271, 0.512778, 0.441316, 0.843750 
1302, 0.511847, 0.465773, 0.867188 
1333, 0.480533, 0.463208, 0.882812 
1364, 0.473584, 0.447154, 0.859375 
1395, 0.477850, 0.429037, 0.890625 
1426, 0.484661, 0.431687, 0.882812 
1457, 0.471446, 0.467002, 0.789062 
1488, 0.506947, 0.446185, 0.851562 
1519, 0.492867, 0.421883, 0.914062 
1550, 0.453697, 0.425061, 0.898438 
1581, 0.511064, 0.432361, 0.906250 
1612, 0.461944, 0.441012, 0.804688 
1643, 0.476876, 0.421508, 0.835938 
1674, 0.451554, 0.443557, 0.859375 
1705, 0.489394, 0.432172, 0.921875 
1736, 0.493701, 0.431590, 0.859375 
1767, 0.492794, 0.416976, 0.945312 
1798, 0.489663, 0.452963, 0.812500 
1829, 0.478090, 0.432328, 0.851562 
1860, 0.477397, 0.444238, 0.796875 
1891, 0.474413, 0.462577, 0.843750 
1922, 0.449978, 0.433486, 0.867188 
1953, 0.502144, 0.392435, 0.906250 
1984, 0.463868, 0.420779, 0.890625 
2015, 0.484559, 0.436839, 0.859375 
2046, 0.452774, 0.407532, 0.828125 
2077, 0.477209, 0.448873, 0.843750 
2108, 0.469070, 0.419263, 0.898438 
2139, 0.478011, 0.449205, 0.890625 
2170, 0.479890, 0.406915, 0.875000 
2201, 0.453354, 0.429610, 0.875000 
2232, 0.461350, 0.421993, 0.890625 
2263, 0.470020, 0.423029, 0.937500 
2294, 0.453301, 0.440851, 0.859375 
2325, 0.473451, 0.433459, 0.867188 
2356, 0.456225, 0.416917, 0.835938 
2387, 0.455251, 0.445621, 0.820312 
2418, 0.479443, 0.421937, 0.867188 
2449, 0.464631, 0.428163, 0.843750 
2480, 0.456856, 0.432386, 0.843750 
2511, 0.492729, 0.419252, 0.882812 
2542, 0.448598, 0.419750, 0.875000 
2573, 0.469332, 0.412312, 0.843750 
2604, 0.473777, 0.450226, 0.843750 
2635, 0.458594, 0.410787, 0.820312 
2666, 0.453510, 0.409074, 0.882812 
2697, 0.447865, 0.429956, 0.851562 
2728, 0.461523, 0.395261, 0.921875 
2759, 0.461225, 0.404827, 0.875000 
2790, 0.449102, 0.410555, 0.890625 
2821, 0.453261, 0.415185, 0.859375 
2852, 0.436943, 0.404535, 0.843750 
2883, 0.429441, 0.426238, 0.812500 
2914, 0.430584, 0.435280, 0.867188 
2945, 0.448351, 0.396049, 0.851562 
2976, 0.443465, 0.440871, 0.875000 
3007, 0.458928, 0.424902, 0.890625 
3038, 0.477740, 0.431877, 0.851562 
3069, 0.458869, 0.445406, 0.828125 
3100, 0.425622, 0.391896, 0.812500 
3131, 0.453228, 0.429777, 0.859375 
3162, 0.460774, 0.403794, 0.859375 
3193, 0.446952, 0.415135, 0.921875 
3224, 0.442037, 0.423998, 0.882812 
3255, 0.439127, 0.426115, 0.851562 
3286, 0.457558, 0.391077, 0.875000 
3317, 0.455874, 0.401560, 0.851562 
3348, 0.454409, 0.404359, 0.820312 
3379, 0.415625, 0.376353, 0.828125 
3410, 0.444464, 0.419162, 0.820312 
3441, 0.429688, 0.371229, 0.843750 
3472, 0.440957, 0.395395, 0.851562 
3503, 0.431040, 0.384096, 0.820312 
3534, 0.412460, 0.394536, 0.859375 
3565, 0.414135, 0.401337, 0.835938 
3596, 0.386234, 0.414044, 0.929688 
3627, 0.449640, 0.393021, 0.867188 
3658, 0.426627, 0.371224, 0.820312 
3689, 0.425411, 0.397899, 0.843750 
3720, 0.401715, 0.394202, 0.882812 
3751, 0.406043, 0.352476, 0.859375 
3782, 0.402302, 0.378134, 0.820312 
3813, 0.419194, 0.363217, 0.867188 
3844, 0.399211, 0.358935, 0.875000 
3875, 0.378718, 0.352244, 0.843750 
3906, 0.391096, 0.372381, 0.898438 
3937, 0.408350, 0.376194, 0.921875 
3968, 0.409182, 0.375337, 0.843750 
3999, 0.401125, 0.366266, 0.875000 
4030, 0.385851, 0.320761, 0.859375 
4061, 0.362130, 0.346653, 0.867188 
4092, 0.353978, 0.339640, 0.898438 
4123, 0.385483, 0.348204, 0.835938 
4154, 0.380851, 0.347237, 0.906250 
4185, 0.388222, 0.346044, 0.804688 
4216, 0.359926, 0.379159, 0.851562 
4247, 0.370522, 0.355522, 0.851562 
4278, 0.352484, 0.329582, 0.898438 
4309, 0.364844, 0.367699, 0.812500 
4340, 0.355009, 0.332759, 0.789062 
4371, 0.349124, 0.362284, 0.781250 
4402, 0.361279, 0.361640, 0.781250 
4433, 0.350501, 0.317204, 0.835938 
4464, 0.361767, 0.342304, 0.859375 
4495, 0.354655, 0.319350, 0.843750 
4526, 0.346723, 0.304516, 0.796875 
4557, 0.368445, 0.348139, 0.781250 
4588, 0.337577, 0.321698, 0.828125 
4619, 0.347147, 0.325121, 0.804688 
4650, 0.338936, 0.323114, 0.820312 
4681, 0.354769, 0.333199, 0.773438 
4712, 0.348585, 0.301624, 0.843750 
4743, 0.367302, 0.322047, 0.804688 
4774, 0.347502, 0.298983, 0.812500 
4805, 0.354753, 0.326014, 0.835938 
4836, 0.359391, 0.308271, 0.734375 
4867, 0.351587, 0.342467, 0.820312 
4898, 0.328092, 0.324267, 0.851562 
4929, 0.319718, 0.322984, 0.757812 
4960, 0.345708, 0.301478, 0.820312 
4991, 0.327470, 0.333719, 0.757812 
5022, 0.348661, 0.291658, 0.812500 
5053, 0.303782, 0.302112, 0.781250 
5084, 0.327103, 0.301231, 0.742188 
5115, 0.340375, 0.295343, 0.781250 
5146, 0.314675, 0.312590, 0.742188 
5177, 0.318507, 0.300903, 0.781250 
5208, 0.340445, 0.292216, 0.687500 
5239, 0.321752, 0.302408, 0.750000 
5270, 0.296972, 0.293000, 0.804688 
5301, 0.336810, 0.296170, 0.765625 
5332, 0.332333, 0.300864, 0.765625 
5363, 0.320558, 0.274660, 0.695312 
5394, 0.320079, 0.284261, 0.734375 
5425, 0.295077, 0.283587, 0.765625 
5456, 0.334796, 0.282385, 0.726562 
5487, 0.294116, 0.299040, 0.773438 
5518, 0.313811, 0.283465, 0.757812 
5549, 0.304924, 0.263815, 0.812500 
5580, 0.281371, 0.282909, 0.640625 
5611, 0.327521, 0.299990, 0.640625 
5642, 0.287670, 0.288490, 0.617188 
5673, 0.294835, 0.281018, 0.687500 
5704, 0.289040, 0.284362, 0.757812 
5735, 0.317876, 0.271269, 0.695312 
5766, 0.300523, 0.278237, 0.742188 
5797, 0.281229, 0.270213, 0.710938 
5828, 0.296145, 0.281896, 0.617188 
5859, 0.314580, 0.284816, 0.679688 
5890, 0.298995, 0.273126, 0.812500 
5921, 0.302678, 0.268972, 0.671875 
5952, 0.297239, 0.299132, 0.656250 
5983, 0.289197, 0.273615, 0.742188 
6014, 0.306466, 0.285072, 0.703125 
6045, 0.293434, 0.274415, 0.695312 
6076, 0.286894, 0.260783, 0.695312 
6107, 0.294199, 0.264672, 0.742188 
6138, 0.286133, 0.251040, 0.765625 
6169, 0.296452, 0.278361, 0.687500 
6200, 0.297834, 0.273134, 0.687500 
6231, 0.310374, 0.267207, 0.617188 
6262, 0.273559, 0.260551, 0.718750 
6293, 0.288615, 0.274149, 0.632812 
6324, 0.277169, 0.266563, 0.710938 
6355, 0.307507, 0.253334, 0.625000 
6386, 0.274656, 0.250124, 0.726562 
6417, 0.261405, 0.262493, 0.750000 
6448, 0.287387, 0.252938, 0.648438 
6479, 0.253566, 0.274567, 0.656250 
6510, 0.263313, 0.266768, 0.679688 
6541, 0.259463, 0.254016, 0.687500 
6572, 0.273024, 0.251098, 0.695312 
6603, 0.299043, 0.271325, 0.632812 
6634, 0.277737, 0.260503, 0.734375 
6665, 0.287747, 0.256198, 0.539062 
6696, 0.265100, 0.240211, 0.710938 
6727, 0.262282, 0.271931, 0.687500 
6758, 0.276143, 0.269498, 0.632812 
6789, 0.241613, 0.230291, 0.664062 
6820, 0.257546, 0.252882, 0.726562 
6851, 0.264811, 0.246331, 0.695312 
6882, 0.275078, 0.251924, 0.648438 
6913, 0.279380, 0.236345, 0.632812 
6944, 0.279262, 0.237594, 0.632812 
6975, 0.269042, 0.246263, 0.609375 
7006, 0.259142, 0.255135, 0.601562 
7037, 0.261639, 0.247343, 0.640625 
7068, 0.256005, 0.233624, 0.648438 
7099, 0.252479, 0.252873, 0.710938 
7130, 0.262833, 0.226222, 0.710938 
7161, 0.258121, 0.234157, 0.617188 
7192, 0.264133, 0.225388, 0.648438 
7223, 0.273928, 0.223547, 0.625000 
7254, 0.255301, 0.248672, 0.578125 
7285, 0.255838, 0.223680, 0.687500 
7316, 0.265703, 0.234253, 0.617188 
7347, 0.255038, 0.259621, 0.593750 
7378, 0.256123, 0.219179, 0.656250 
7409, 0.259577, 0.236672, 0.617188 
7440, 0.271825, 0.234775, 0.562500 
7471, 0.246241, 0.232984, 0.625000 
7502, 0.237687, 0.255950, 0.593750 
7533, 0.243038, 0.240600, 0.625000 
7564, 0.247813, 0.235606, 0.625000 
7595, 0.232768, 0.226545, 0.585938 
7626, 0.234936, 0.225662, 0.656250 
7657, 0.219294, 0.238604, 0.640625 
7688, 0.259321, 0.213408, 0.695312 
7719, 0.235345, 0.219927, 0.695312 
7750, 0.247802, 0.230262, 0.671875 
7781, 0.254923, 0.203790, 0.695312 
7812, 0.241344, 0.213496, 0.593750 
7843, 0.239124, 0.231210, 0.656250 
7874, 0.209123, 0.217717, 0.578125 
7905, 0.244411, 0.214203, 0.562500 
7936, 0.232008, 0.221960, 0.562500 
7967, 0.241874, 0.210773, 0.539062 
7998, 0.215778, 0.200493, 0.593750 
8029, 0.246160, 0.213145, 0.593750 
8060, 0.226172, 0.219512, 0.539062 
8091, 0.213937, 0.212710, 0.484375 
8122, 0.233042, 0.199760, 0.593750 
8153, 0.236041, 0.223601, 0.421875 
8184, 0.245644, 0.217475, 0.507812 
8215, 0.246618, 0.228044, 0.585938 
8246, 0.223589, 0.206230, 0.453125 
8277, 0.215742, 0.192955, 0.515625 
8308, 0.237617, 0.221380, 0.453125 
8339, 0.245855, 0.215287, 0.468750 
8370, 0.230600, 0.196335, 0.484375 
8401, 0.231554, 0.224119, 0.453125 
8432, 0.228136, 0.211575, 0.515625 
8463, 0.217882, 0.206687, 0.460938 
8494, 0.221128, 0.219737, 0.554688 
8525, 0.223978, 0.226882, 0.500000 
8556, 0.214376, 0.214140, 0.460938 
8587, 0.231228, 0.182177, 0.437500 
8618, 0.211387, 0.201130, 0.421875 
8649, 0.215137, 0.201154, 0.406250 
8680, 0.229954, 0.208485, 0.375000 
8711, 0.217937, 0.194327, 0.320312 
8742, 0.220793, 0.217132, 0.351562 
8773, 0.225471, 0.187180, 0.398438 
8804, 0.217597, 0.193952, 0.320312 
8835, 0.225019, 0.211415, 0.343750 
8866, 0.200612, 0.189873, 0.398438 
8897, 0.209924, 0.178512, 0.304688 
8928, 0.214555, 0.203072, 0.187500 
8959, 0.209271, 0.189596, 0.187500 
8990, 0.216796, 0.208008, 0.335938 
9021, 0.217057, 0.176103, 0.218750 
9052, 0.187723, 0.201405, 0.250000 
9083, 0.214945, 0.201943, 0.257812 
9114, 0.197736, 0.200437, 0.281250 
9145, 0.208984, 0.181946, 0.226562 
9176, 0.222661, 0.191119, 0.257812 
9207, 0.207743, 0.189505, 0.359375 
9238, 0.208086, 0.176647, 0.257812 
9269, 0.213196, 0.184556, 0.359375 
9300, 0.196974, 0.215204, 0.304688 
9331, 0.206718, 0.201519, 0.203125 
9362, 0.216018, 0.196127, 0.257812 
9393, 0.199846, 0.182939, 0.312500 
9424, 0.185814, 0.188355, 0.296875 
9455, 0.215292, 0.187086, 0.257812 
9486, 0.203865, 0.192893, 0.234375 
9517, 0.203641, 0.212026, 0.156250 
9548, 0.206598, 0.177503, 0.203125 
9579, 0.215541, 0.181054, 0.140625 
9610, 0.200890, 0.179231, 0.132812 
9641, 0.210348, 0.188381, 0.218750 
9672, 0.221866, 0.161855, 0.234375 
9703, 0.203611, 0.199251, 0.093750 
9734, 0.193538, 0.192136, 0.171875 
9765, 0.191341, 0.189908, 0.156250 
9796, 0.191647, 0.174642, 0.140625 
9827, 0.196079, 0.195703, 0.203125 
9858, 0.196398, 0.181485, 0.218750 
9889, 0.197688, 0.173249, 0.140625 
9920, 0.205074, 0.172156, 0.164062 
9951, 0.203506, 0.181941, 0.164062 
9982, 0.195919, 0.172301, 0.132812 
10013, 0.208590, 0.182366, 0.195312 
10044, 0.210451, 0.182675, 0.171875 
10075, 0.186432, 0.184427, 0.078125 
10106, 0.202197, 0.174929, 0.164062 
10137, 0.192598, 0.181744, 0.164062 
10168, 0.197440, 0.182970, 0.187500 
10199, 0.207777, 0.165422, 0.117188 
10230, 0.201362, 0.166895, 0.125000 
10261, 0.192311, 0.175001, 0.109375 
10292, 0.233087, 0.187378, 0.062500 
10323, 0.202114, 0.186109, 0.093750 
10354, 0.201811, 0.171463, 0.085938 
10385, 0.202736, 0.187801, 0.085938 
10416, 0.193640, 0.173264, 0.125000 
10447, 0.190679, 0.183611, 0.070312 
10478, 0.192955, 0.188527, 0.078125 
10509, 0.188596, 0.197908, 0.117188 
10540, 0.206174, 0.174626, 0.078125 
10571, 0.189656, 0.177465, 0.101562 
10602, 0.196146, 0.162850, 0.085938 
10633, 0.177236, 0.171020, 0.078125 
10664, 0.188482, 0.170476, 0.070312 
10695, 0.197322, 0.176939, 0.101562 
10726, 0.183189, 0.173033, 0.062500 
10757, 0.191908, 0.177277, 0.054688 
10788, 0.182663, 0.183013, 0.039062 
10819, 0.191760, 0.181976, 0.031250 
10850, 0.210563, 0.181464, 0.039062 
10881, 0.201653, 0.165247, 0.046875 
10912, 0.190613, 0.158332, 0.023438 
10943, 0.170456, 0.167331, 0.046875 
10974, 0.185075, 0.170552, 0.054688 
11005, 0.183529, 0.174706, 0.023438 
11036, 0.181742, 0.162482, 0.031250 
11067, 0.199870, 0.179914, 0.062500 
11098, 0.173134, 0.162263, 0.023438 
11129, 0.190830, 0.166763, 0.070312 
11160, 0.168919, 0.171314, 0.039062 
11191, 0.180393, 0.167599, 0.039062 
11222, 0.196276, 0.158431, 0.039062 
11253, 0.188046, 0.176542, 0.046875 
11284, 0.175642, 0.164848, 0.039062 
11315, 0.170142, 0.191396, 0.039062 
11346, 0.187917, 0.176662, 0.070312 
11377, 0.176241, 0.173457, 0.015625 
11408, 0.184953, 0.144284, 0.031250 
11439, 0.172413, 0.153807, 0.046875 
11470, 0.180699, 0.176958, 0.070312 
11501, 0.170712, 0.160713, 0.070312 
11532, 0.176412, 0.172279, 0.039062 
11563, 0.169495, 0.167258, 0.007812 
11594, 0.186530, 0.166717, 0.023438 
11625, 0.172844, 0.161986, 0.031250 
11656, 0.164892, 0.158916, 0.023438 
11687, 0.191171, 0.176268, 0.023438 
11718, 0.171304, 0.157246, 0.015625 
11749, 0.168488, 0.149431, 0.031250 
11780, 0.192746, 0.169199, 0.039062 
11811, 0.185992, 0.167163, 0.023438 
11842, 0.153659, 0.163141, 0.023438 
11873, 0.180825, 0.173867, 0.015625 
11904, 0.175978, 0.183423, 0.046875 
11935, 0.170433, 0.168627, 0.015625 
11966, 0.182422, 0.172453, 0.007812 
11997, 0.169810, 0.165745, 0.007812 
12028, 0.203085, 0.154037, 0.015625 
12059, 0.175594, 0.166256, 0.015625 
12090, 0.170598, 0.159160, 0.023438 
12121, 0.169268, 0.178200, 0.023438 
12152, 0.182890, 0.185056, 0.031250 
12183, 0.181841, 0.169332, 0.031250 
12214, 0.178834, 0.166155, 0.023438 
12245, 0.183131, 0.171503, 0.039062 
12276, 0.159837, 0.156157, 0.023438 
12307, 0.162193, 0.162259, 0.007812 
12338, 0.175803, 0.163073, 0.031250 
12369, 0.163355, 0.139169, 0.015625 
12400, 0.153638, 0.173477, 0.039062 
12431, 0.162202, 0.145888, 0.015625 
12462, 0.154661, 0.149097, 0.046875 
12493, 0.178769, 0.148799, 0.039062 
12524, 0.177588, 0.158907, 0.007812 
12555, 0.169052, 0.149347, 0.007812 
12586, 0.176467, 0.157012, 0.007812 
12617, 0.163158, 0.154842, 0.000000 
12648, 0.170770, 0.146173, 0.000000 
12679, 0.165369, 0.162082, 0.031250 
12710, 0.153574, 0.151839, 0.031250 
12741, 0.172865, 0.168724, 0.015625 
12772, 0.173098, 0.149091, 0.031250 
12803, 0.181974, 0.157975, 0.000000 
12834, 0.158158, 0.169747, 0.000000 
12865, 0.164708, 0.122953, 0.015625 
12896, 0.162505, 0.146483, 0.015625 
12927, 0.161550, 0.156178, 0.023438 
12958, 0.150774, 0.153189, 0.023438 
12989, 0.154935, 0.160871, 0.015625 
13020, 0.166127, 0.147294, 0.007812 
13051, 0.170889, 0.139432, 0.007812 
13082, 0.169091, 0.149604, 0.000000 
13113, 0.167373, 0.159614, 0.007812 
13144, 0.159808, 0.164301, 0.015625 
13175, 0.169624, 0.153781, 0.031250 
13206, 0.168667, 0.159748, 0.007812 
13237, 0.141305, 0.164620, 0.007812 
13268, 0.160022, 0.158448, 0.039062 
13299, 0.157193, 0.148717, 0.007812 
13330, 0.157592, 0.151475, 0.007812 
13361, 0.164867, 0.141214, 0.007812 
13392, 0.168251, 0.156146, 0.031250 
13423, 0.149915, 0.149836, 0.000000 
13454, 0.169845, 0.158258, 0.023438 
13485, 0.162893, 0.157189, 0.007812 
13516, 0.176886, 0.133060, 0.023438 
13547, 0.163099, 0.152903, 0.007812 
13578, 0.167438, 0.134420, 0.023438 
13609, 0.156149, 0.159290, 0.046875 
13640, 0.144530, 0.140326, 0.007812 
13671, 0.153450, 0.157589, 0.007812 
13702, 0.169662, 0.145504, 0.000000 
13733, 0.150045, 0.141522, 0.007812 
13764, 0.158713, 0.145661, 0.015625 
13795, 0.150570, 0.148516, 0.007812 
13826, 0.166305, 0.162510, 0.031250 
13857, 0.156989, 0.142806, 0.015625 
13888, 0.145393, 0.158852, 0.007812 
13919, 0.164239, 0.148929, 0.031250 
13950, 0.145871, 0.147630, 0.007812 
13981, 0.147656, 0.140911, 0.007812 
14012, 0.149164, 0.159218, 0.007812 
14043, 0.150792, 0.141093, 0.007812 
14074, 0.154256, 0.135408, 0.031250 
14105, 0.161246, 0.147302, 0.015625 
14136, 0.155616, 0.150451, 0.000000 
14167, 0.169543, 0.146761, 0.015625 
14198, 0.152273, 0.146247, 0.015625 
14229, 0.146661, 0.153426, 0.007812 
14260, 0.157299, 0.144794, 0.023438 
14291, 0.149307, 0.145032, 0.007812 
14322, 0.137554, 0.147976, 0.015625 
14353, 0.161975, 0.136536, 0.015625 
14384, 0.143058, 0.138253, 0.023438 
14415, 0.149498, 0.155088, 0.015625 
14446, 0.145720, 0.143089, 0.031250 
14477, 0.162266, 0.154423, 0.015625 
14508, 0.138730, 0.139337, 0.031250 
14539, 0.164700, 0.142727, 0.007812 
14570, 0.161726, 0.152014, 0.015625 
14601, 0.160632, 0.139546, 0.000000 
14632, 0.155301, 0.143433, 0.000000 
14663, 0.150310, 0.152847, 0.007812 
14694, 0.167253, 0.146241, 0.015625 
14725, 0.153087, 0.147777, 0.023438 
14756, 0.146877, 0.147322, 0.015625 
14787, 0.138547, 0.131981, 0.007812 
14818, 0.149280, 0.148673, 0.046875 
14849, 0.161288, 0.146112, 0.007812 
14880, 0.151845, 0.140446, 0.007812 
14911, 0.165034, 0.155823, 0.031250 
14942, 0.143298, 0.136449, 0.023438 
14973, 0.161479, 0.132657, 0.007812 
15004, 0.157639, 0.144549, 0.023438 
15035, 0.141761, 0.146557, 0.007812 
15066, 0.152585, 0.133299, 0.015625 
15097, 0.165433, 0.136936, 0.015625 
15128, 0.149200, 0.153224, 0.023438 
15159, 0.145774, 0.147820, 0.031250 
15190, 0.148912, 0.143696, 0.015625 
15221, 0.149716, 0.144768, 0.000000 
15252, 0.154132, 0.143544, 0.007812 
15283, 0.141520, 0.141490, 0.007812 
15314, 0.140850, 0.141837, 0.015625 
15345, 0.153976, 0.123830, 0.054688 
15376, 0.147793, 0.144495, 0.007812 
15407, 0.146806, 0.133273, 0.007812 
15438, 0.154760, 0.133079, 0.015625 
15469, 0.151212, 0.145039, 0.023438 
15500, 0.147493, 0.157771, 0.015625 
15531, 0.144492, 0.152177, 0.031250 
15562, 0.127858, 0.130853, 0.007812 
15593, 0.151077, 0.128870, 0.007812 
15624, 0.155194, 0.144515, 0.007812 
15655, 0.142053, 0.147265, 0.015625 
15686, 0.156373, 0.141991, 0.015625 
15717, 0.136533, 0.133911, 0.007812 
15748, 0.148233, 0.143175, 0.000000 
15779, 0.150905, 0.128419, 0.000000 
15810, 0.146870, 0.142133, 0.015625 
15841, 0.156962, 0.141183, 0.023438 
15872, 0.150638, 0.138971, 0.015625 
15903, 0.139002, 0.131450, 0.015625 
15934, 0.155740, 0.130423, 0.039062 
15965, 0.142243, 0.140405, 0.031250 
15996, 0.143553, 0.132350, 0.007812 
16027, 0.146292, 0.130470, 0.007812 
16058, 0.163562, 0.135633, 0.000000 
16089, 0.138966, 0.143599, 0.015625 
16120, 0.145173, 0.121164, 0.023438 
16151, 0.131037, 0.139412, 0.007812 
16182, 0.152261, 0.129002, 0.039062 
16213, 0.149175, 0.132558, 0.007812 
16244, 0.138461, 0.151862, 0.000000 
16275, 0.138181, 0.136216, 0.007812 
16306, 0.143699, 0.129650, 0.000000 
16337, 0.142706, 0.137113, 0.000000 
16368, 0.145311, 0.142965, 0.015625 
16399, 0.160023, 0.128592, 0.000000 
16430, 0.139612, 0.142989, 0.007812 
16461, 0.130491, 0.133358, 0.007812 
16492, 0.139804, 0.131522, 0.023438 
16523, 0.135896, 0.136033, 0.015625 
16554, 0.145735, 0.123943, 0.007812 
16585, 0.143348, 0.132173, 0.007812 
16616, 0.150291, 0.135875, 0.015625 
16647, 0.141689, 0.123789, 0.007812 
16678, 0.131698, 0.133086, 0.007812 
16709, 0.145816, 0.139520, 0.007812 
16740, 0.135497, 0.124790, 0.023438 
16771, 0.128000, 0.137078, 0.015625 
16802, 0.153865, 0.134019, 0.015625 
16833, 0.146245, 0.139021, 0.007812 
16864, 0.144315, 0.131570, 0.031250 
16895, 0.130130, 0.129871, 0.015625 
16926, 0.131824, 0.122167, 0.015625 
16957, 0.141386, 0.130165, 0.023438 
16988, 0.128390, 0.131472, 0.023438 
17019, 0.139661, 0.128886, 0.007812 
17050, 0.150934, 0.131089, 0.000000 
17081, 0.130840, 0.129092, 0.007812 
17112, 0.148359, 0.139182, 0.023438 
17143, 0.127278, 0.129795, 0.015625 
17174, 0.128641, 0.144234, 0.007812 
17205, 0.123548, 0.125847, 0.031250 
17236, 0.130704, 0.133545, 0.000000 
17267, 0.140936, 0.116788, 0.007812 
17298, 0.138713, 0.129359, 0.007812 
17329, 0.150803, 0.137886, 0.031250 
17360, 0.129326, 0.132280, 0.007812 
17391, 0.142934, 0.131230, 0.015625 
17422, 0.136188, 0.117953, 0.007812 
17453, 0.124286, 0.129356, 0.007812 
17484, 0.131791, 0.123922, 0.000000 
17515, 0.133615, 0.122549, 0.023438 
17546, 0.143304, 0.122078, 0.015625 
17577, 0.129893, 0.114902, 0.007812 
17608, 0.142062, 0.127679, 0.015625 
17639, 0.136224, 0.135175, 0.023438 
17670, 0.121010, 0.125760, 0.031250 
17701, 0.141321, 0.130395, 0.007812 
17732, 0.140832, 0.125031, 0.000000 
17763, 0.130035, 0.130424, 0.000000 
17794, 0.153168, 0.124924, 0.015625 
17825, 0.127450, 0.124508, 0.015625 
17856, 0.141623, 0.118262, 0.031250 
17887, 0.136757, 0.128710, 0.007812 
17918, 0.138251, 0.126393, 0.031250 
17949, 0.131249, 0.133275, 0.007812 
17980, 0.128491, 0.127504, 0.031250 
18011, 0.138792, 0.135497, 0.039062 
18042, 0.137615, 0.132778, 0.023438 
18073, 0.134677, 0.133244, 0.015625 
18104, 0.142345, 0.125325, 0.023438 
18135, 0.125080, 0.135405, 0.023438 
18166, 0.130188, 0.121692, 0.046875 
18197, 0.133401, 0.133225, 0.007812 
18228, 0.135125, 0.118099, 0.023438 
18259, 0.133327, 0.121541, 0.000000 
18290, 0.137059, 0.133004, 0.039062 
18321, 0.121611, 0.123364, 0.015625 
18352, 0.115571, 0.120019, 0.023438 
18383, 0.124811, 0.133372, 0.007812 
18414, 0.128536, 0.132637, 0.015625 
18445, 0.131448, 0.114641, 0.046875 
18476, 0.125995, 0.131036, 0.015625 
18507, 0.133189, 0.119262, 0.031250 
18538, 0.121392, 0.119557, 0.023438 
18569, 0.133717, 0.124340, 0.015625 
18600, 0.128512, 0.141522, 0.015625 
18631, 0.150088, 0.136770, 0.039062 
18662, 0.128046, 0.125771, 0.015625 
18693, 0.126751, 0.117116, 0.007812 
18724, 0.132372, 0.126984, 0.031250 
18755, 0.132184, 0.130590, 0.007812 
18786, 0.135937, 0.128242, 0.000000 
